2017-08-12 23:45:13 peizhi
hps:HParams(batch_nums=64, num_classes=10, deep_net_fkn=30, img_depth=3, deepk=[2, 2, 2], carriage_block_num=[2, 2, 2])
gps:GParams(peizhi_filename='peizhi.xml', saveVariableDirnameList=['data', 'digitRecognise', 'temp'], saveVariableFilename='temp.ckpy', logDirnameList=['data', 'log'], logFilename='resnetv1log.txt')
 deepk and descrate can be fractional, descrate=0.6  use Relu,
2017-08-12 23:45:19 trainstep:    0  loss:1.462775e+01  train acc:0.10547
2017-08-12 23:46:29 trainstep:  100  loss:1.471465e+00  train acc:0.13672
2017-08-12 23:47:39 trainstep:  200  loss:1.521607e+00  train acc:0.13672
2017-08-12 23:48:48 trainstep:  300  loss:1.222865e+00  train acc:0.13672
2017-08-12 23:49:57 trainstep:  400  loss:1.146728e+00  train acc:0.11328
2017-08-13 01:34:51 trainstep: 9500  loss:5.884505e-02  train acc:0.89453
2017-08-13 01:35:59 trainstep: 9600  loss:7.488602e-02  train acc:0.86719
2017-08-13 01:37:08 trainstep: 9700  loss:5.994523e-02  train acc:0.93359
2017-08-13 01:38:16 trainstep: 9800  loss:7.312597e-02  train acc:0.89844
2017-08-13 01:39:25 trainstep: 9900  loss:7.191247e-02  train acc:0.87500
2017-08-13 01:40:33 trainstep:10000  loss:6.023064e-02  train acc:0.89844
2017-08-13 01:41:42 trainstep:10100  loss:6.131157e-02  train acc:0.91406
2017-08-13 01:42:50 trainstep:10200  loss:8.602034e-02  train acc:0.87500
2017-08-13 01:43:58 trainstep:10300  loss:5.776576e-02  train acc:0.90625
2017-08-13 01:45:07 trainstep:10400  loss:4.608234e-02  train acc:0.95312
2017-08-13 01:46:16 trainstep:10500  loss:6.611173e-02  train acc:0.90625
2017-08-13 01:47:25 trainstep:10600  loss:6.731160e-02  train acc:0.89844
2017-08-13 01:48:34 trainstep:10700  loss:6.461450e-02  train acc:0.90234
2017-08-13 01:49:43 trainstep:10800  loss:5.541047e-02  train acc:0.90625
2017-08-13 01:50:51 trainstep:10900  loss:8.587552e-02  train acc:0.86328
2017-08-13 01:52:00 trainstep:11000  loss:6.484449e-02  train acc:0.92578
2017-08-13 01:53:09 trainstep:11100  loss:6.914812e-02  train acc:0.91406
2017-08-13 01:54:18 trainstep:11200  loss:6.261272e-02  train acc:0.90625
2017-08-13 01:55:27 trainstep:11300  loss:4.637321e-02  train acc:0.94922
2017-08-13 01:56:36 trainstep:11400  loss:4.733685e-02  train acc:0.94141
2017-08-13 01:57:45 trainstep:11500  loss:4.779424e-02  train acc:0.92578
2017-08-13 01:58:54 trainstep:11600  loss:3.812424e-02  train acc:0.96094
2017-08-13 02:00:03 trainstep:11700  loss:6.247353e-02  train acc:0.91016
2017-08-13 02:01:12 trainstep:11800  loss:5.882248e-02  train acc:0.92578
2017-08-13 02:02:21 trainstep:11900  loss:4.977500e-02  train acc:0.91797
2017-08-13 02:03:30 trainstep:12000  loss:7.646953e-02  train acc:0.87891
2017-08-13 02:04:39 trainstep:12100  loss:7.010905e-02  train acc:0.87891
2017-08-13 02:05:48 trainstep:12200  loss:3.610749e-02  train acc:0.94922
2017-08-13 02:06:56 trainstep:12300  loss:3.911820e-02  train acc:0.94922
2017-08-13 02:08:05 trainstep:12400  loss:4.570249e-02  train acc:0.92188
2017-08-13 02:09:15 trainstep:12500  loss:4.429701e-02  train acc:0.93750
2017-08-13 02:10:24 trainstep:12600  loss:5.997851e-02  train acc:0.89453
2017-08-13 02:11:33 trainstep:12700  loss:7.217441e-02  train acc:0.88672
2017-08-13 02:12:42 trainstep:12800  loss:4.623951e-02  train acc:0.92969
2017-08-13 02:13:50 trainstep:12900  loss:3.118340e-02  train acc:0.96875
2017-08-13 02:14:59 trainstep:13000  loss:4.653406e-02  train acc:0.91406
2017-08-13 02:16:08 trainstep:13100  loss:4.622921e-02  train acc:0.94531
2017-08-13 02:17:17 trainstep:13200  loss:5.901982e-02  train acc:0.92578
2017-08-13 02:18:26 trainstep:13300  loss:4.471674e-02  train acc:0.93359
2017-08-13 02:19:35 trainstep:13400  loss:3.505702e-02  train acc:0.96875
2017-08-13 02:20:44 trainstep:13500  loss:5.635283e-02  train acc:0.92578
2017-08-13 02:21:53 trainstep:13600  loss:6.490286e-02  train acc:0.91016
2017-08-13 02:23:02 trainstep:13700  loss:6.784039e-02  train acc:0.90234
2017-08-13 02:24:11 trainstep:13800  loss:4.642290e-02  train acc:0.93359
2017-08-13 02:25:20 trainstep:13900  loss:4.243725e-02  train acc:0.94531
2017-08-13 02:26:29 trainstep:14000  loss:3.657391e-02  train acc:0.94531
2017-08-13 02:27:44 trainstep:14100  loss:4.427224e-02  train acc:0.94141
2017-08-13 02:28:53 trainstep:14200  loss:4.734480e-02  train acc:0.92188
